2020-12-10 18:11:11;"LegsAbs";"Plank";1;;;;;;mi.;90;"";
2020-12-10 18:11:11;"LegsAbs";"Plank";2;;;;;;mi.;90;;
2020-12-10 18:11:11;"LegsAbs";"Plank";3;;;;;;mi.;120;;
2020-12-10 18:11:11;"LegsAbs";"Hanging Leg Raise";1;;;15;;;;0;"";
2020-12-10 18:11:11;"LegsAbs";"Hanging Leg Raise";2;;;15;;;;0;;
2020-12-10 18:11:11;"LegsAbs";"Hanging Leg Raise";3;;;15;;;;0;;
2020-12-28 14:26:43;"ChestShoulderTri";"Bench Press (Barbell)";1;35;lbs;11;;;;0;"";""
2020-12-28 14:26:43;"ChestShoulderTri";"Bench Press (Barbell)";2;35;lbs;9;;;;0;;
2020-12-28 14:26:43;"ChestShoulderTri";"Bench Press (Barbell)";3;40;lbs;5;;;;0;;
2020-12-28 14:26:43;"ChestShoulderTri";"Shoulder Press (Machine)";1;15;lbs;12;;;;0;"";
2020-12-28 14:26:43;"ChestShoulderTri";"Shoulder Press (Machine)";2;20;lbs;12;;;;0;;
2020-12-28 14:26:43;"ChestShoulderTri";"Shoulder Press (Machine)";3;25;lbs;8;;;;0;;
2020-12-28 14:26:43;"ChestShoulderTri";"Triceps Extension (Dumbbell)";1;20;lbs;10;;;;0;"";
2020-12-28 14:26:43;"ChestShoulderTri";"Triceps Extension (Dumbbell)";2;20;lbs;10;;;;0;;
2020-12-28 14:26:43;"ChestShoulderTri";"Triceps Extension (Dumbbell)";3;25;lbs;10;;;;0;;
2020-12-28 14:26:43;"ChestShoulderTri";"Incline Bench Press (Dumbbell)";1;20;lbs;12;;;;0;"";
2020-12-28 14:26:43;"ChestShoulderTri";"Incline Bench Press (Dumbbell)";2;20;lbs;12;;;;0;;
2020-12-28 14:26:43;"ChestShoulderTri";"Incline Bench Press (Dumbbell)";3;25;lbs;10;;;;0;;
2020-12-28 14:26:43;"ChestShoulderTri";"Lateral Raise (Dumbbell)";1;8;lbs;12;;;;0;"";
2020-12-28 14:26:43;"ChestShoulderTri";"Lateral Raise (Dumbbell)";2;8;lbs;10;;;;0;;
2020-12-28 14:26:43;"ChestShoulderTri";"Lateral Raise (Dumbbell)";3;10;lbs;10;;;;0;;
2020-12-28 14:26:43;"ChestShoulderTri";"Triceps Pushdown (Cable - Straight Bar)";1;20;lbs;12;;;;0;"";
2020-12-28 14:26:43;"ChestShoulderTri";"Triceps Pushdown (Cable - Straight Bar)";2;30;lbs;10;;;;0;;
2020-12-28 14:26:43;"ChestShoulderTri";"Triceps Pushdown (Cable - Straight Bar)";3;30;lbs;10;;;;0;;
2021-01-04 19:11:51;"Back Biceps";"Seated Row (Cable)";1;60;lbs;12;;;;0;"";""
2021-01-04 19:11:51;"Back Biceps";"Seated Row (Cable)";2;70;lbs;12;;;;0;;
2021-01-04 19:11:51;"Back Biceps";"Seated Row (Cable)";3;80;lbs;10;;;;0;;
2021-01-04 19:11:51;"Back Biceps";"Lat Pulldown (Cable)";1;60;lbs;12;;;;0;"";
2021-01-04 19:11:51;"Back Biceps";"Lat Pulldown (Cable)";2;70;lbs;12;;;;0;;
2021-01-04 19:11:51;"Back Biceps";"Bicep Curl (Cable)";1;30;lbs;15;;;;0;"";
2021-01-04 19:11:51;"Back Biceps";"Bicep Curl (Cable)";2;40;lbs;10;;;;0;;
2021-01-04 19:11:51;"Back Biceps";"Back Extension";1;;;20;;;;0;"";
2021-01-04 19:11:51;"Back Biceps";"Back Extension";2;;;20;;;;0;;
2021-01-04 19:11:51;"Back Biceps";"Bent Over Row (Dumbbell)";1;15;lbs;15;;;;0;"";
2021-01-04 19:11:51;"Back Biceps";"Bent Over Row (Dumbbell)";2;15;lbs;15;;;;0;;
2021-01-04 19:11:51;"Back Biceps";"Bent Over Row (Dumbbell)";3;20;lbs;10;;;;0;;
2021-01-04 19:11:51;"Back Biceps";"Hammer Curl (Dumbbell)";1;15;lbs;12;;;;0;"";
2021-01-04 19:11:51;"Back Biceps";"Hammer Curl (Dumbbell)";2;20;lbs;10;;;;0;;
2021-01-09 18:16:32;"LegsAbs";"Squat (Dumbbell)";1;40;lbs;15;;;;0;"";""
2021-01-09 18:16:32;"LegsAbs";"Squat (Dumbbell)";2;50;lbs;12;;;;0;;
2021-01-09 18:16:32;"LegsAbs";"Squat (Dumbbell)";3;70;lbs;10;;;;0;;
2021-01-09 18:16:32;"LegsAbs";"Seated Leg Curl (Machine)";1;60;lbs;15;;;;0;"";
2021-01-09 18:16:32;"LegsAbs";"Seated Leg Curl (Machine)";2;70;lbs;12;;;;0;;
2021-01-09 18:16:32;"LegsAbs";"Seated Leg Curl (Machine)";3;80;lbs;10;;;;0;;
2021-01-09 18:16:32;"LegsAbs";"Seated Leg Press (Machine)";1;100;lbs;15;;;;0;"";
2021-01-09 18:16:32;"LegsAbs";"Seated Leg Press (Machine)";2;110;lbs;15;;;;0;;
2021-01-09 18:16:32;"LegsAbs";"Seated Leg Press (Machine)";3;125;lbs;10;;;;0;;
2021-01-09 18:16:32;"LegsAbs";"Leg Extension (Machine)";1;20;lbs;12;;;;0;"";
2021-01-09 18:16:32;"LegsAbs";"Leg Extension (Machine)";2;30;lbs;12;;;;0;;
2021-01-09 18:16:32;"LegsAbs";"Leg Extension (Machine)";3;40;lbs;12;;;;0;;
